Text,Star
我來買一杯芒果然後給我別的飲料不是芒果是給我一杯楊枝甘露、超生氣，味道也很淡，拜託要認真買一下啦，謝謝 …,0
爛死了 明明飲料做好放在收銀台了 卻硬是要等個將近20分才要叫號 期間店員還看了三四次卻死不叫號 你們賣的是果茶 是要特地等到水果爛掉 不衛生了才要給客人就是 生意好就可以浪費別人時間就是了,0
買了九杯飲料、連個杯架都没有，飲料包的亂七八糟，找錢還找錯錢、櫃枱小姐還一付是我A錢的態度、飲料一杯也不便宜，這樣的服務態度連一顆星都不想給，這家可以從名單中移除⋯⋯,0
"今天點楊枝甘露 好喝清爽
也沒有等待太多時間

不過店員們都沒有戴口罩，包含櫃檯點餐的小姐
希望可以都戴口罩 消費者會比較安心",1
優惠活動剛開始的第二天下午過去，竟然就跟我說缺貨了，相較農安店卻完全沒有這個問題，真的是很沒有誠意,0
"飲料好喝，每一杯都可以看出店員還是很認真在調配飲料
但是似乎人手不夠，在熱天氣下讓客人等太久了 …",1
"店員動作很慢,中午可以增加人手嗎?
兩杯飲料等了30分鐘, 都不用上班了...還說最多等15分鐘
真心傻眼
等到都快往生了.....",0
"店員動作很慢⋯⋯
遇過最慢的麻古店家
不過
可以看著芝芝芒果從冰沙開始慢慢的一層一層完成歐",0
"點紅茶拿鐵給了細吸管
吸了之後發現加了沒有點的珍珠
附圖是我點的飲料，貼紙上寫的的確是沒有珍珠",0
"芝芝葡萄超級好喝
人員服務也很親切",1
超級慢，中午尖峰時間只有三個店員，卻有現場、電話、foodpanda等許多訂單入口，現場的單被其他單卡死，飲料太複雜就排多一點人上班啊,0
"抹茶拿鐵(L)80
不會過苦，挺好喝的
---2023/1

阿華田拿鐵70
滿普通，不會想回購
---2022/11

紅茶拿鐵60.5
中規中矩，沒什麼特別的茶香或奶香
---2022/10

番茄梅蜜(1分糖)75
蜂蜜甜度可調吃的到碎番茄果肉&酸酸甜甜的硬碎冰沙，不錯喝
---2022/5

芝芝芒果果粒95.5
楊枝甘露80.5
麻古茶坊在2008年於高雄創立第一間店舖，近期成為台北飲料界的新秀，最有名氣的是芝芝芒果果粒&楊枝甘露，兩者冰塊、甜度都無法調整，覺得碎冰比例頗高，味道是不錯的，但是對我來說稍複雜些，不過喜歡豐富口感的話就會喜歡，喝起來差異不大，芝芝芒果果粒的濃郁感較明顯

*來店買五送一
*自備環保杯折2元
*持麻古美口瓶回購，瓶裝系列折10元",1
店面乾淨雅緻，點了百香綠茶好喝，酸甜的百香果加清香的綠茶，不但色澤優美，滋味更是讓我回味久久,1
等了一下，但是值得呀,1
點了兩次外送，外送員都告知店家說要半小時...我都提早預約了，外送員也準時抵達，還要半小時,0
到底在幹什麼,0
工讀生不曉得在跩什麼欸，動作又慢，做飲料又不按照順序，我160號等到167號都拿了都還沒等到我的飲料，真的是很懂得規劃流程欸 …,0
飲料封膜沒封好都撒出來啦…,0
晚上9點半有波霸,1
讚,1
女店員臉超臭的，還一副看不起外送員的樣子，男店員還不錯，這兩顆星是給男店員的，完全不推薦,0
買一杯紅茶等半小時，後面10個人都拿到飲料，又餓又渴，好歹也先拿一小杯試喝飲料給人家解渴，手上的飯菜都冷了，記得還有一次買紅茶回去發現竟然是烏梅汁，真是無言，永遠不會再去,0
"笑死人樓下是怎樣 這樣都能一星
要開店先申請地標很正常吧
我住附近 期待開張 幫補血",1
店員態度超差，現在疫情戴口罩、你們也用個塑膠隔著，聽不到店員說什麼，回不好意思還擺臉色，真的感覺很差,0
中午時段用餐後前往，目測現場有五名店員，人潮雖多但井然有序，也很快拿到想要的飲料，大推!,1
"店員很認真
但我覺得我花80元想喝楊枝甘露卻喝了一杯碎冰塊",1
店員服務態度不佳 問問題都不回答 等待時間好久 、櫃檯內一堆人 飲料都卡在桌上出不來 真糟糕 ,0
"遇到傳説中的晚班女店員了哈哈
真的建議這麼不開心可以換工作",0
3/16晚上七點 白色指甲的女生動作超慢 很像樹懶==,0
楊枝甘露還沒開賣殘念 柳橙果粒茶也好喝 店員都有戴口罩做好防護 …,1
"等待時間過久
店員速度緩慢
給餐順序錯亂
奶茶微糖還是太甜而且沒茶味

不值再訪",0
"櫃檯講話有溫度
有如冬天裡的太陽
照暖我的心房
夏天來一杯金萱雙Q
料多實在又解渴推推",1
"香橙果粒茶沒有果粒 讚
餐點：1
服務：1
氣氛：1",0
店員很親切，新店面弄得蠻漂亮的，楊枝甘露還是熟悉的好味道,1
"金萱還不錯
服務
外帶
餐點類型
其他
平均每人消費金額
$1-200
餐點：4
服務：4
氣氛：4
停車位
停車位有點難找
附近的停車場
不提供停車位
停車場
建議電話訂購後取餐",1
在中午時間人很多要排很久，飲料尚可普通,0
排隊排很久結果飲料還給錯，事後想打電話反應卻一直打不通,0
雖然好喝但店員態度有改善空間，還是新店區的店員服務品質好,0
速度超級慢，人手不足還一直接新的單，都沒在做飲料,0
慢到不行，10分鐘一杯都沒有，也沒幾個客人,0
服務態度不佳，口氣極不耐煩，以前來還不會，店員素質下滑太嚴重,0
男店員都在神遊，辛苦女店員做茶還要點單和處理外送,0
喜歡他們家的葡萄柚果粒茶，微糖微冰剛好順口不膩!,1
服務親切，新鮮水果飲料好喝就算要等也值得,1
"女店員態度極差，
建議不想做這份工作可以不要做",0
綠茶多多 好喝,1
"客人沒有幾個
不過服務態度真的讓人不會感覺想要再來",0
店員製作過程不按造順序 態度也很差,0
點珍珠或芒果都明顯比其他分店的量少,0
"打電話去訂飲料,接電話的人員很有耐心",1
店面整潔明亮服務有熱忱，會再回購!,1
沒刷到載具 還不從新幫我結,0
"飲料不錯喝
也可以用LINE pay蠻方便的",1
不錯喝，但需要等一會兒,0
店員親切 楊甘好喝,1
服務親切 翡翠柳橙好喝,1
服務態度感覺不佳,0
店員很親切  …,1
動作超慢,0
7/17 下午 4:10 收銀員不專心,0
他把我的訂單弄錯了,0
沒有採取任何措施來糾正它,0
當店員顯然認為我是個可疑的外國人，因為我不熟悉中文，開始透過我面前的燈光檢查我的1000元鈔票時，我感到很驚訝……這真是令人震驚，因為這在我的國家從未發生過最近,0
我不想再去了,0
"

真是又美又帥的僕人8/30 3pm",0
接受簽證...但僅限台灣所發的簽證,0
偉大的....,0
- 很棒的飲料選擇,0
"
- 服務緩慢

如果你來到這裡看到一群人在等待，請不要打擾，因為你需要很長時間才能收到訂單",0
"今天嘗試了奶茶，很好喝
餐點：4
服務：4
氣氛：4",1
冰沙不光滑,0
"冰沒有充分混合
餐點：2
服務：3
氣氛：2",0
"葡萄柚果粒茶的果粒去哪了
餐點：1",0
好喝,1
茶很香，珍珠是白色的 很Q喔,1
"好喝
服務
外帶
餐點類型
其他
平均每人消費金額
$1-200
餐點：5
服務：4
氣氛：4",1
好喝，等待是值得的,1
好喝,1
茶品很好喝,1
速度太慢,1
等超久… …,0
芝芝芒果齈拎,0
"古亭原本和平東路及羅斯福路有一家和平門市，
現在在往台電方向住商大樓樓下也開了一家新的古亭門市囉",1
"
新的總是感覺環境特別好（",1
"）其實人員專業度都差不多，
星巴克總是給人一種親切像回家的感覺

除了美式以外我最近真的熱愛抹茶那提，
可以做無糖單純抹茶粉的熱量，飲控者也能輕鬆飲用喔",1
"
推薦8匙抹茶粉（不怕苦的話）
加上燕麥奶（口感更近似牛奶，但不一定每次都有貨）
或杏仁奶（熱量最低）
最常搭配到的是豆漿（採用統一豆漿無糖的唷",1
"蛋白質滿滿）
少冰補滿特大杯，這樣165-190元，
杏仁及燕麥奶需要加25元",1
"

推薦先用app訂餐，
到時候直接來取餐檯跟夥伴說您的號碼即可囉",1
"

最近每天必備一杯，讚

古亭三號出口出來直行，在左手邊大樓，
不清楚的可參考我拍攝的街景服務，
店內用餐明亮乾淨且寬敞",1
"
服務
外帶
餐點類型
其他
平均每人消費金額
$1-200
餐點：5
服務：5
氣氛：5",1
"南昌路旁 較和平門市寬敞 新穎
服務人員態度合善 有禮
二樓座位較多 用餐體驗不錯
服務
內用
餐點類型
其他
平均每人消費金額
$200-400
餐點：4
服務：5
氣氛：4",1
"為這間分店的員工們推一下
很懂怎麼調甜度，尤其是晚班的
服務
內用
餐點類型
其他
平均每人消費金額
$1-200
餐點：4
服務：5
氣氛：5",1
"座位多，空間大
不過有很多離譜的客戶
例如吃完午餐才回來
還有佔座位
離開一個小時都還沒回來
桌上甚至連咖啡都沒有的狀況
極度離譜
餐點：5
服務：5
氣氛：5",0
"相較於附近另一間門市，這裡的空間、位置都有較好的體驗，週五早上八點半還沒有什麼人，到了中午已是高朋滿座，點了蔥炒牛肉三明治跟本日咖啡，度過悠閒的時光
服務
內用
餐點類型
早餐
平均每人消費金額
$1-200
餐點：4
服務：5
氣氛：5",1
很少有水杯可以自己拿的服務,1
"
很貼心
服務
內用
餐點類型
早餐
平均每人消費金額
$200-400
餐點：4
服務：4
氣氛：4
建議的餐點
熱拿鐵",1
"服務親切，空間舒服
雖然平日下午到傍晚人潮比預期還多
比較晚要找到合適位子需要運氣

推薦柚蜜紅茶：
無糖+2兩湯匙蜜柚醬冰塊可冰塊少冰
黑松露巧克力蛋糕
服務
內用
餐點類型
其他
平均每人消費金額
$1-200
餐點：5
服務：5
氣氛：5",1
位於古亭捷運站出口附近，環境舒適，有兩層空間，一樓坐位區有附充電插座，熱門時段總是座無虛席,1
"
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400
餐點：4
服務：4
氣氛：4
建議的餐點
拿提",1
店員友善熱心,1
"

得知要換的券需要再等十分鐘，當下有點錯愕在店內等五分鐘後，店員主動提醒能試試看了

店員主動確認要兌換哪款蛋糕，蛋糕沒了，竟然不用補差價，有點受寵若驚

感謝友善店員，心情變好了",1
"
（希望當下錯愕的表情沒有太失禮>//<
服務
外帶
餐點類型
其他
餐點：5
服務：5
氣氛：5",1
"可愛店員幫我畫的嚕嚕米超可愛
謝謝你美好我的一天
餐點：5
服務：5
氣氛：5",1
「古亭門巿」就在捷運古亭站3號出口旁， 店內平時來客多，走近店內可聞到一陣陣 的咖啡香，門市空間寬敞(1樓如圖 4、5)， 遠比 「和平門市」 坐位還多，且2樓空間寬敞(圖 6)， 適合休憩、品嚐濃醇的咖啡和糕餅、閱讀、 臨時辦公 的好地方,1
"
服務
內用
餐點類型
午餐
平均每人消費金額
$1-200
餐點：5
服務：5
氣氛：5",1
"員工為了討好客戶集滿800送袋子讓後面的客人一直等，結果花了很多時間討論才湊到600....真的很誇張，等到一陣子反應可不可以先結帳，還面無表情回應叫我等，過了一陣子才有另一個店員來支援.明明早上沒什麼人還可以這樣，咖啡拿到是熱的，但我平常只喝冰咖啡，不知道哪裡出問題給我熱咖啡，內用給我包起來的麵包，不知道為什麼不給盤子..別家店都給盤子，好心情被消磨殆盡
服務
內用
餐點類型
早餐
平均每人消費金額
$200-400",0
"抹乳酪生義大利麵
感覺有趣，吃起來也不錯

（之前去某家義大利麵餐廳 點抹茶真的太怪

But 用隨行卡的客人
記得一定要跟店員說要刷載具
店員都不會問我QQ
服務
內用
餐點類型
晚餐
平均每人消費金額
$1-200
餐點：5
服務：5
氣氛：5",1
"用餐區有1 F 、2 F
平常很多客人
建議先找位置再點餐
服務人員
服務
內用
餐點類型
其他
平均每人消費金額
$1-200
餐點：4
服務：4
氣氛：4",1
台灣隊得金牌的買一送一活動當天下午去排隊，不僅很多品項售完（據說是沒有牛奶了，但卻聽到不參與活動的拿鐵有販售），而且排到一半，不知是否是店長，直接喊說買一送一活動結束囉～,0
趕人,0
"後來路經另一家星巴克，發現買一送一活動還是有，在另一家店買到，雖然人很多等很久，但店員都很有耐心，也微帶笑容，完全不像這家店
服務
外帶
餐點類型
其他
平均每人消費金額
$1-200
餐點：4
服務：1
氣氛：2",0
